iter	Passed	Remaining
4768	89437	4332
4769	89451	4313
4770	89460	4293
4771	89469	4274
4772	89487	4255
4773	89500	4236
4774	89512	4217
4775	89525	4198
4776	89537	4179
4777	89550	4160
4778	89561	4141
4779	89570	4122
4780	89577	4103
4781	89591	4084
4782	89602	4065
4783	89613	4046
4784	89630	4027
4785	89642	4008
4786	89651	3989
4787	89661	3969
4788	89671	3950
4789	89680	3931
4790	89691	3912
4791	89704	3893
4792	89714	3874
4793	89720	3855
4794	89729	3836
4795	89739	3817
4796	89747	3797
4797	89757	3778
4798	89767	3759
4799	89785	3741
4800	89812	3722
4801	89838	3704
4802	89849	3685
4803	89864	3666
4804	89887	3647
4805	89931	3630
4806	90027	3614
4807	90043	3595
4808	90059	3576
4809	90080	3558
4810	90102	3539
4811	90124	3521
4812	90136	3502
4813	90147	3483
4814	90159	3464
4815	90169	3445
4816	90179	3425
4817	90187	3406
4818	90202	3387
4819	90215	3369
4820	90224	3349
4821	90236	3330
4822	90247	3312
4823	90265	3293
4824	90280	3274
4825	90290	3255
4826	90297	3236
4827	90308	3217
4828	90319	3198
4829	90328	3179
4830	90339	3160
4831	90349	3141
4832	90361	3122
4833	90379	3103
4834	90390	3084
4835	90409	3065
4836	90420	3047
4837	90431	3028
4838	90440	3009
4839	90450	2990
4840	90460	2971
4841	90468	2952
4842	90483	2933
4843	90496	2914
4844	90507	2895
4845	90516	2876
4846	90524	2857
4847	90538	2838
4848	90547	2819
4849	90560	2800
4850	90571	2781
4851	90589	2763
4852	90599	2744
4853	90614	2725
4854	90625	2706
4855	90644	2687
4856	90658	2669
4857	90666	2650
4858	90675	2631
4859	90690	2612
4860	90701	2593
4861	90714	2574
4862	90725	2555
4863	90746	2537
4864	90757	2518
4865	90767	2499
4866	90776	2480
4867	90790	2461
4868	90823	2443
4869	90842	2424
4870	90861	2406
4871	90879	2387
4872	90888	2368
4873	90903	2349
4874	90918	2331
4875	90932	2312
4876	90944	2293
4877	90960	2274
4878	90971	2256
4879	90985	2237
4880	90994	2218
4881	91005	2199
4882	91019	2180
4883	91089	2163
4884	91156	2145
4885	91176	2127
4886	91199	2108
4887	91219	2090
4888	91234	2071
4889	91246	2052
4890	91259	2033
4891	91276	2015
4892	91285	1996
4893	91304	1977
4894	91314	1958
4895	91323	1939
4896	91333	1921
4897	91345	1902
4898	91363	1883
4899	91376	1864
4900	91392	1846
4901	91401	1827
4902	91412	1808
4903	91425	1789
4904	91445	1771
4905	91456	1752
4906	91469	1733
4907	91480	1714
4908	91492	1696
4909	91508	1677
4910	91518	1658
4911	91532	1639
4912	91544	1621
4913	91564	1602
4914	91576	1583
4915	91592	1565
4916	91612	1546
4917	91627	1527
4918	91638	1508
4919	91652	1490
4920	91664	1471
4921	91680	1452
4922	91696	1434
4923	91711	1415
4924	91745	1397
4925	91790	1378
4926	91837	1360
4927	91863	1342
4928	91885	1323
4929	91908	1304
4930	91931	1286
4931	91962	1267
4932	92003	1249
4933	92027	1231
4934	92043	1212
4935	92056	1193
4936	92066	1174
4937	92078	1156
4938	92093	1137
4939	92106	1118
4940	92145	1100
4941	92246	1082
4942	92265	1063
4943	92287	1045
4944	92300	1026
4945	92313	1007
4946	92325	989
4947	92339	970
4948	92351	951
4949	92365	932
4950	92383	914
4951	92402	895
4952	92416	876
4953	92434	858
4954	92451	839
4955	92471	820
4956	92481	802
4957	92496	783
4958	92513	764
4959	92529	746
4960	92547	727
4961	92561	708
4962	92579	690
4963	92600	671
4964	92615	652
4965	92623	634
4966	92635	615
4967	92647	596
4968	92659	578
4969	92672	559
4970	92684	540
4971	92695	522
4972	92706	503
4973	92720	484
4974	92734	466
4975	92745	447
4976	92761	428
4977	92784	410
4978	92807	391
4979	92823	372
4980	92838	354
4981	92855	335
4982	92873	316
4983	92892	298
4984	92907	279
4985	92920	260
4986	92933	242
4987	92947	223
4988	92955	204
4989	92969	186
4990	92980	167
4991	92987	149
4992	92994	130
4993	93007	111
4994	93015	93
4995	93029	74
4996	93048	55
4997	93066	37
4998	93080	18
4999	93090	0
